Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os09g0345300,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os09g17630,-1.288494836,0.104916492,,-4.329065127,7.25E-08,Down,-5.623291105,9.44E-06,Down,-5.952466801,3.26E-08,Down,-5.073307595,2.69E-06,Down
Os09g0345500,['not assigned.unknown'],LOC_Os09g17660,0.371043886,0.700967706,,-0.475034882,0.55356403,,-1.713253484,0.02707772,Down,-3.172976665,5.70E-05,Down,-5.449811442,0.00024592,Down
Os09g0346600,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os09g17750,-0.30705176,0.621042497,,0.217642893,0.678169619,,0.244461123,0.643851202,,0.206626518,0.689220688,,0.136325804,0.797153531,
Os09g0346900,['not assigned.unknown'],LOC_Os09g17770,-0.838740039,0.01414212,,-0.995975841,0.001270896,,-0.833874139,0.010088303,,-0.6736425,0.031024026,,-0.771784794,0.016024021,
Os09g0347550,NA,None,-0.410505986,0.327862886,,-0.333904652,0.370639367,,-0.547705909,0.12577723,,-0.946481319,0.00346429,,-0.743672214,0.028744316,
Os09g0347800,['RNA.regulation of transcription.Histone acetyltransferases'],LOC_Os09g17850,-1.599941444,5.38E-05,Down,-2.774425495,8.39E-13,Down,-2.109271327,8.39E-08,Down,-2.089033761,1.99E-08,Down,-2.07269558,1.37E-07,Down
Os09g0347900,['Co-factor and vitamine metabolism'],LOC_Os09g17870,-0.426662016,0.433354444,,-0.471155204,0.305144751,,-0.118850752,0.827144936,,-0.314026566,0.505255501,,-0.20835046,0.66977825,
Os09g0353400,['secondary metabolism.flavonoids.flavonols'],LOC_Os09g18390,-2.087914972,0.187486938,,-2.42383671,0.07986901,,-3.466624667,0.025517064,Down,-3.524556742,0.012089161,Down,-6.418604518,0.000998545,Down
Os09g0353700,"['secondary metabolism.flavonoids.flavonols', 'hormone metabolism.ethylene.synthesis-degradation']",LOC_Os09g18450,-1.891986919,2.85E-06,Down,-3.675966342,2.20E-18,Down,-4.15827798,6.74E-17,Down,-4.489721694,8.65E-23,Down,-5.578559657,8.27E-17,Down
Os09g0355400,['signalling.receptor kinases.misc'],LOC_Os09g18594,-0.636416916,0.49838928,,-0.94921021,0.212870424,,-0.657457226,0.423737688,,-0.862194463,0.246019808,,-0.743610754,0.338641851,
Os09g0356100,['not assigned.unknown'],LOC_Os09g19150,-0.375526517,0.43886895,,-0.043531184,0.929878107,,-0.244462397,0.586773381,,-0.057144414,0.906282575,,-0.340366479,0.407685625,
Os09g0357250,NA,None,0.471028323,0.343405478,,0.254157348,0.592314266,,0.67668514,0.099066348,,0.265505971,0.56381561,,0.903324334,0.018127816,
Os09g0357300,['not assigned.unknown'],LOC_Os09g19274,0.276974614,0.610278742,,0.45055848,0.280656913,,0.54478195,0.187824993,,0.34133399,0.421939933,,0.07566815,0.878631657,
Os09g0357400,['stress.biotic.PR-proteins'],"LOC_Os09g19280, LOC_Os09g19310",-0.462227262,0.460883678,,-2.470653505,2.53E-07,Down,-3.121857908,1.27E-08,Down,-3.469077573,1.14E-11,Down,-2.581791142,5.61E-07,Down
Os09g0358100,['signalling.receptor kinases.misc'],LOC_Os09g19360,-1.662058971,0.260104714,,-6.287978065,0.000290488,Down,-4.491441366,0.005406467,Down,-7.625131499,5.32E-05,Down,-5.436093036,0.002095673,Down
Os09g0359800,['misc.O-methyl transferases'],LOC_Os09g19560,-0.639445423,0.003995137,,-0.406213758,0.061664986,,0.057000834,0.837577228,,0.13496614,0.584482031,,-0.407176532,0.058901054,
Os09g0360900,NA,None,0.084566516,0.865878552,,0.421828382,0.192297589,,0.720447954,0.017058036,,1.098670362,6.19E-05,Up,1.391763361,3.30E-07,Up
Os09g0361032,NA,None,1.06363999,0.107202877,,1.287621824,0.023658708,Up,1.011777016,0.096990778,,0.871084037,0.143609277,,1.14334945,0.048647696,Up
Os09g0361100,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os09g19700,1.205179908,0.008115686,Up,1.228116487,0.003422013,Up,1.02794871,0.021215969,Up,1.137361007,0.006504489,Up,1.718621538,1.99E-05,Up
Os09g0361300,['not assigned.unknown'],LOC_Os09g19720,-1.094392443,0.022146629,Down,-1.417023221,0.000973637,Down,-0.942000329,0.038540231,,-0.795050528,0.068766346,,-0.662960472,0.145164539,
Os09g0361500,['transport.sugars'],LOC_Os09g19734,-1.193829444,0.0039048,Down,-2.498078988,7.42E-11,Down,-2.909388002,2.68E-12,Down,-3.301469584,1.05E-16,Down,-3.411828042,1.16E-14,Down
Os09g0362500,['protein.degradation'],LOC_Os09g19790,0.962944984,0.006575015,,0.666096313,0.057184007,,0.137001699,0.754724244,,-0.225795152,0.577925124,,-0.802033549,0.018260781,
Os09g0362800,['protein.degradation'],LOC_Os09g19820,1.424090143,2.18E-08,Up,2.260443697,1.16E-20,Up,1.093853573,1.79E-05,Up,0.37566894,0.189052454,,2.164038315,3.94E-19,Up
Os09g0363500,['not assigned.unknown'],LOC_Os09g19890,1.313563772,5.74E-13,Up,1.876462337,7.03E-27,Up,1.052470779,9.60E-09,Up,0.507701156,0.009087762,,-0.176230073,0.441405943,
Os09g0363600,['development.unspecified'],LOC_Os09g19900,0.121531176,0.742671242,,0.136188209,0.651551911,,0.282729052,0.302609563,,0.227898398,0.403829813,,0.52749329,0.029481284,
Os09g0364000,['RNA.regulation of transcription.unclassified'],LOC_Os09g19940,-0.494536024,0.205226168,,-0.388472538,0.271872586,,-0.175337453,0.66097023,,-0.278683306,0.438204074,,-0.386567613,0.267240048,
Os09g0364400,['not assigned.unknown'],LOC_Os09g19970,3.530703321,1.83E-09,Up,4.369728604,5.75E-15,Up,4.080166414,6.26E-13,Up,4.728858988,1.29E-17,Up,6.446517079,1.98E-32,Up
Os09g0364500,['signalling.G-proteins'],LOC_Os09g19980,-0.642308557,0.302635895,,-0.235396471,0.695065715,,-0.314202372,0.602649159,,0.439668318,0.401160341,,-0.263835576,0.648562712,
Os09g0364800,"['metal handling.binding, chelation and storage']",LOC_Os09g20000,4.723889246,4.41E-16,Up,4.670662431,4.10E-16,Up,2.846545892,5.22E-06,Up,2.303926778,0.00024009,Up,2.070905293,0.001776518,Up
Os09g0365000,['stress.biotic.PR-proteins'],LOC_Os09g20020,-0.434549159,0.550744653,,-0.529408492,0.371919356,,-0.250031564,0.706561531,,0.11041599,0.86912831,,0.77275264,0.137559105,
Os09g0365100,['not assigned.unknown'],LOC_Os09g20024,-0.796825426,0.04390456,,-0.828412149,0.020142673,,-1.094243989,0.002304324,Down,-1.44938493,2.00E-05,Down,-1.118567608,0.001649645,Down
Os09g0365300,['stress.biotic.PR-proteins'],LOC_Os09g20030,-0.606875372,0.017392425,,-1.544666005,5.09E-12,Down,-1.437500908,5.19E-10,Down,-1.728376171,8.08E-15,Down,-1.978018947,1.56E-16,Down
Os09g0365900,['secondary metabolism.simple phenols'],LOC_Os09g20090,0.623671451,0.216685744,,1.051119835,0.009986479,Up,0.580580813,0.20256816,,0.108026477,0.843458841,,-0.195167905,0.705329496,
Os09g0367700,['misc.glutathione S transferases'],LOC_Os09g20220,7.462218112,6.58E-109,Up,9.580403362,6.60E-181,Up,9.267782694,3.71E-169,Up,9.3028035,1.24E-170,Up,10.10598304,1.60E-201,Up
Os09g0367900,['not assigned.unknown'],LOC_Os09g20240,0.612970198,0.0257395,,-0.347750322,0.215234371,,-1.038647079,4.09E-05,Down,-1.875427147,1.61E-14,Down,-2.595602742,1.34E-21,Down
Os09g0369000,NA,LOC_Os09g20350,0.05321689,0.882249825,,-0.222809232,0.366640691,,-0.448768702,0.046725784,,-0.690222945,0.000986887,,-0.707942246,0.000863004,
Os09g0369050,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os09g20350,-0.27691235,0.400287506,,-0.35578758,0.197330491,,-0.539251146,0.039625581,,-0.595626667,0.018191124,,-0.608259322,0.016060298,
Os09g0370200,['mitochondrial electron transport / ATP synthesis.cytochrome c oxidase'],LOC_Os09g20430,0.302436044,0.492224876,,0.810847625,0.009972124,,0.936455282,0.002884129,,1.430003729,6.93E-07,Up,1.97091477,3.65E-12,Up
Os09g0370500,['not assigned.unknown'],LOC_Os09g20460,0.666671439,0.323661538,,0.767928273,0.178199554,,0.785622763,0.174025742,,0.475757171,0.429901119,,0.110444679,0.874649072,
Os09g0371000,['transport.misc'],LOC_Os09g20480,1.970071936,5.76E-08,Up,1.888483832,9.62E-08,Up,1.164845313,0.002415505,Up,1.296967158,0.000404583,Up,1.888545938,1.14E-07,Up
Os09g0371100,['transport.misc'],LOC_Os09g20490,-1.204813593,0.02414768,Down,-2.131641033,9.70E-06,Down,-2.186885805,1.84E-05,Down,-2.325879775,1.19E-06,Down,-2.773697849,2.53E-07,Down
Os09g0371200,['transport.misc'],LOC_Os09g20500,-0.871675373,0.278015752,,-2.271328484,0.000756734,Down,-1.072748333,0.129176697,,-1.335414025,0.040955354,Down,-1.829479108,0.008945295,Down
Os09g0372100,['not assigned.unknown'],LOC_Os09g20579,-1.23291801,0.038230239,Down,-2.341749184,1.25E-05,Down,-2.210962021,9.21E-05,Down,-2.056626992,8.51E-05,Down,-2.526075739,1.26E-05,Down
Os09g0372700,"[""lipid metabolism.''exotics'' (steroids, squalene etc).sphingolipids""]",LOC_Os09g20630,-1.165211115,0.000365572,Down,-1.798223701,3.47E-09,Down,-2.707061317,8.32E-17,Down,-3.001638401,8.15E-22,Down,-3.1454839,2.19E-20,Down
Os09g0372900,['not assigned.unknown'],LOC_Os09g20650,0.442456039,0.106467689,,0.502102981,0.036563777,,0.428048563,0.087618361,,0.60979341,0.007903903,,1.551473046,2.35E-13,Up
Os09g0375000,['glycolysis.cytosolic branch.enolase'],LOC_Os09g20820,-0.679572913,0.03062908,,-0.907079041,0.001156755,,-0.833851583,0.003486712,,-1.041951021,0.000131921,Down,-1.297005375,3.12E-06,Down
Os09g0375100,['not assigned.unknown'],LOC_Os09g20830,-0.347470491,0.150785506,,-0.70632652,0.000367046,,-0.809651816,4.82E-05,,-0.817363173,2.45E-05,,-0.901459036,4.93E-06,
Os09g0375600,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os09g20880,-1.688472984,0.004644699,Down,-1.899654263,0.000551299,Down,-0.935735833,0.111255627,,-2.128762196,9.04E-05,Down,-2.068892812,0.000357826,Down
Os09g0375900,['protein.degradation.ubiquitin.E3.RING'],LOC_Os09g20900,0.64438264,0.014629271,,1.187819908,1.17E-07,Up,1.118726315,1.07E-06,Up,0.922225164,5.26E-05,,0.927295572,7.08E-05,
Os09g0376000,['not assigned.unknown'],LOC_Os09g20910,-1.200043683,0.270997859,,-1.752824935,0.05724114,,-2.659305801,0.010767608,Down,-1.918225348,0.033105856,Down,-2.38442853,0.016570198,Down
Os09g0376300,['not assigned.unknown'],LOC_Os09g20930,3.686519336,3.39E-30,Up,3.317230583,8.14E-25,Up,2.703937534,2.37E-16,Up,2.664257713,3.18E-16,Up,3.387746437,9.99E-26,Up
Os09g0376350,NA,None,3.090259798,3.53E-30,Up,2.679638986,4.47E-23,Up,2.43346218,1.02E-18,Up,2.412454969,7.17E-19,Up,3.07704428,3.89E-30,Up
Os09g0376800,['minor CHO metabolism.trehalose.TPS'],LOC_Os09g20990,0.074096281,0.929024611,,0.045312202,0.944733674,,0.109850385,0.864512877,,0.085854575,0.894188548,,-0.148853496,0.799246641,
Os09g0376900,['transport.potassium'],LOC_Os09g21000,-0.733475541,0.000226452,,-1.462257516,1.26E-15,Down,-0.933517503,6.67E-07,,-1.085017199,3.17E-09,Down,-1.400573945,4.49E-14,Down
Os09g0379600,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os09g21180,3.129159063,2.80E-21,Up,3.701034978,1.21E-30,Up,3.523593133,2.01E-27,Up,3.531843489,4.83E-28,Up,4.0405691,2.61E-36,Up
Os09g0379900,['stress.biotic'],LOC_Os09g21210,1.820676411,1.86E-27,Up,1.856024976,6.12E-29,Up,1.638710086,1.50E-22,Up,1.828786852,3.06E-28,Up,1.734309771,2.82E-25,Up
Os09g0380000,NA,LOC_Os09g21230,0.644269007,0.006942924,,0.941071947,1.19E-05,,0.964717933,7.06E-06,,0.993196045,2.91E-06,,1.386493096,2.27E-11,Up
Os09g0380050,['lipid metabolism.FA synthesis and FA elongation.acyl coa ligase'],LOC_Os09g21230,0.351538424,0.089112818,,0.591366459,0.000651153,,0.918161124,3.82E-08,,0.85905318,2.08E-07,,1.381346995,1.22E-17,Up
Os09g0380400,['not assigned.unknown'],LOC_Os09g21270,0.022572999,0.952637229,,0.181457607,0.468284326,,-0.219759892,0.38054681,,-0.093223173,0.727944713,,0.013480187,0.961628912,
Os09g0380450,NA,None,0.379462233,0.391791685,,0.136376884,0.755638049,,-0.249949618,0.562292837,,-0.079077281,0.861621078,,0.664213339,0.053431852,
Os09g0381100,['transport.misc'],LOC_Os09g21340,0.52261423,0.005913049,,1.051615603,2.39E-10,Up,1.552513937,1.29E-21,Up,1.203564072,2.01E-13,Up,1.262349931,1.37E-14,Up
Os09g0381300,['not assigned.unknown'],LOC_Os09g21360,-0.835162283,0.102981935,,-0.819763454,0.072385637,,-0.870851141,0.063299477,,-1.559399873,0.000307062,Down,-2.207834469,4.90E-06,Down
Os09g0381600,['not assigned.unknown'],LOC_Os09g21380,1.119865489,2.58E-06,Up,1.000512608,1.66E-05,Up,0.193670024,0.523812725,,-0.740445261,0.00318902,,-1.914386724,7.22E-12,Down
Os09g0382200,NA,None,-0.865266361,0.06398937,,-1.904252432,2.53E-06,Down,-2.121714384,7.29E-07,Down,-2.172656915,6.81E-08,Down,-3.471134181,3.56E-12,Down
Os09g0382300,['cell.cycle'],LOC_Os09g21450,-0.469025428,0.427554616,,-1.624545077,0.00030032,Down,-1.668529456,0.000375254,Down,-2.320250093,2.63E-07,Down,-2.871001087,2.74E-08,Down
Os09g0382400,['not assigned.unknown'],LOC_Os09g21460,-0.455534812,0.752394697,,-1.475466833,0.169241856,,-1.576593352,0.167156333,,-0.647984968,0.5629014,,-0.487141987,0.670058517,
Os09g0382500,['not assigned.unknown'],LOC_Os09g21470,-0.0449202,0.9058866,,-0.142949845,0.597945226,,0.029870019,0.922326318,,0.057859279,0.841667295,,0.315425643,0.170986556,
Os09g0383300,['protein.postranslational modification'],LOC_Os09g21510,-0.447443071,0.186168918,,-0.874583398,0.001595507,,-1.314724361,3.24E-06,Down,-1.432406473,9.78E-08,Down,-1.842996125,2.11E-10,Down
Os09g0383400,['DNA.synthesis/chromatin structure'],LOC_Os09g21520,-0.214409461,0.677090898,,0.076683364,0.866753505,,0.405607758,0.293194192,,0.544231585,0.120560034,,0.206079816,0.611545741,
Os09g0385300,['not assigned.unknown'],LOC_Os09g21689,-0.33449457,0.203807994,,-0.616750301,0.004104388,,-0.469579417,0.0377191,,-0.636374047,0.002539356,,-0.181526735,0.456243964,
Os09g0386200,['protein.degradation.ubiquitin.E3.RING'],LOC_Os09g21740,-0.706286422,0.223496185,,-0.425700307,0.427152868,,0.208075953,0.721822348,,0.682813628,0.141943081,,0.308122033,0.556031374,
Os09g0387150,['not assigned.unknown'],"LOC_Os09g21796, LOC_Os09g21802",-0.055474774,0.925570681,,-0.509177231,0.168101566,,-0.237959658,0.569357994,,-0.313456246,0.41284948,,-0.329505018,0.388420258,
Os09g0387800,['not assigned.unknown'],LOC_Os09g21900,-1.285644283,0.318351101,,-1.406733234,0.201290226,,0.473737393,0.68933332,,0.309103082,0.798588701,,-0.225411225,0.85306514,
Os09g0388400,['not assigned.unknown'],LOC_Os09g22000,0.657661868,0.289426479,,-1.798062518,0.001106421,Down,1.077375644,0.031608341,Up,2.951358407,9.55E-12,Up,3.070639664,1.38E-12,Up
Os09g0389201,NA,None,-2.197474082,0.003165628,Down,-3.569129726,2.15E-06,Down,-1.236494965,0.085335623,,-1.703538131,0.01107422,Down,-2.695500517,0.000348951,Down
Os09g0392000,['not assigned.unknown'],LOC_Os09g22440,0.188035697,0.672001748,,0.378058952,0.254475279,,0.968291163,0.000820556,,0.873436805,0.002272953,,0.833013966,0.004229902,
Os09g0392666,['not assigned.unknown'],LOC_Os09g22505,-0.432600173,0.410132118,,-1.467643088,0.000188313,Down,-1.867162673,2.48E-06,Down,-1.872157651,1.15E-06,Down,-1.327270241,0.000806315,Down
Os09g0392700,['not assigned.unknown'],LOC_Os09g22510,-1.047080039,0.177880427,,-0.657397312,0.357390978,,-0.318636624,0.688329971,,-0.083560947,0.92157405,,-0.082601543,0.917711192,
Os09g0393200,['protein.degradation.ubiquitin.E3.RING'],LOC_Os09g22540,0.628148388,0.059468368,,1.506155966,2.03E-08,Up,1.49677775,3.38E-08,Up,1.521240346,1.12E-08,Up,2.401141506,2.13E-20,Up
Os09g0394300,"['misc.gluco-, galacto- and mannosidases.endoglucanase']",LOC_Os09g23084,-0.342794721,0.571187834,,-2.548813923,9.41E-09,Down,-1.213848544,0.00705206,Down,-0.899643219,0.040407926,,-1.496483876,0.000788628,Down
Os09g0394600,['DNA.synthesis/chromatin structure'],LOC_Os09g23140,-1.919673014,1.31E-14,Down,-3.97644198,1.75E-51,Down,-3.727067508,4.56E-42,Down,-3.878270329,1.93E-50,Down,-4.256519304,1.73E-47,Down
Os09g0394700,['lipid metabolism.lipid degradation.lipases'],LOC_Os09g23150,1.907641829,3.52E-15,Up,2.137876012,1.54E-19,Up,1.850659571,1.41E-14,Up,1.865314173,4.10E-15,Up,2.542389698,2.46E-27,Up
Os09g0394900,['cell.organisation'],LOC_Os09g23160,0.445669138,0.02298075,,-0.01652591,0.946803588,,0.080120518,0.729961051,,0.238294886,0.218865546,,0.255436564,0.176609012,
Os09g0395400,NA,None,-1.474178323,0.048922926,Down,-1.719646407,0.010136118,Down,-1.752407449,0.012727534,Down,-1.72220242,0.008664456,Down,-2.023858861,0.004042424,Down
Os09g0396300,['protein.degradation'],LOC_Os09g23280,-0.485008538,0.305467408,,-1.25612382,0.00075483,Down,-1.120301856,0.004074382,Down,-1.635533658,8.50E-06,Down,-1.030415579,0.007574108,Down
Os09g0397100,['not assigned.unknown'],LOC_Os09g23334,-0.105036108,0.853705553,,0.611076745,0.082357359,,0.734695411,0.035013216,,0.589181976,0.087845466,,0.66426653,0.054909496,
Os09g0397200,['not assigned.unknown'],LOC_Os09g23340,-0.043489711,0.962661117,,0.209454919,0.748710955,,0.743385184,0.177916132,,0.414309367,0.475814528,,0.438177436,0.449873065,
Os09g0397300,['minor CHO metabolism.trehalose.TPS'],LOC_Os09g23350,1.493504123,7.97E-26,Up,0.426527688,0.006382011,,0.36295391,0.023584167,,0.390712281,0.012198282,,-0.036518006,0.853656108,
Os09g0397700,['not assigned.unknown'],LOC_Os09g23370,0.525416049,0.098831641,,0.558733152,0.047075815,,0.816429469,0.002554631,,0.854354,0.001008461,,1.403473836,2.15E-08,Up
Os09g0397800,NA,None,0.937012568,0.078478138,,0.958760619,0.043527398,,1.987782851,3.31E-06,Up,1.927813691,3.93E-06,Up,3.530884388,4.77E-19,Up
Os09g0399800,['secondary metabolism.phenylpropanoids.lignin biosynthesis.CAD'],LOC_Os09g23530,-0.565676235,0.176562544,,-0.111305074,0.804011147,,-3.480536711,2.59E-19,Down,-4.466130164,7.01E-30,Down,-4.162110662,2.33E-22,Down
Os09g0400400,['secondary metabolism.phenylpropanoids.lignin biosynthesis.CAD'],LOC_Os09g23560,2.356044365,1.17E-14,Up,2.548593114,1.21E-17,Up,1.361320868,2.43E-05,Up,0.789930876,0.019316343,,0.467873672,0.210135156,
Os09g0400500,['signalling.receptor kinases.leucine rich repeat III'],LOC_Os09g23570,0.869092695,0.325270533,,0.113941451,0.90555797,,0.022858724,0.982713207,,0.440511969,0.599866424,,0.904178473,0.223898715,
Os09g0400600,['not assigned.unknown'],LOC_Os09g23595,6.943678072,3.00E-06,Up,6.76605748,2.98E-06,Up,6.238109352,2.10E-05,Up,6.663613367,3.74E-06,Up,7.793855191,3.67E-08,Up
Os09g0401000,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os09g23620,2.556561652,6.89E-05,Up,1.849914807,0.004252999,Up,1.835160762,0.00548644,Up,1.572417054,0.016287926,Up,0.946547741,0.200351291,
Os09g0401300,['redox.thioredoxin'],"LOC_Os09g23650, LOC_Os09g23660",0.360304932,0.146205613,,-0.011139655,0.969193466,,-0.136955861,0.599475895,,-0.198814676,0.405600227,,-0.00845596,0.975492421,
Os09g0401550,NA,None,0.878048586,0.011603223,,1.209871279,7.17E-05,Up,1.326983972,1.60E-05,Up,1.54189727,1.34E-07,Up,2.412041056,2.19E-17,Up
Os09g0401900,['not assigned.unknown'],LOC_Os09g23720,-0.615889125,0.3354638,,-0.24949301,0.683563582,,-0.377468109,0.53082795,,-0.596462482,0.264358032,,-0.947128391,0.076623655,
Os09g0402300,['signalling.phosphinositides.phosphatidylinositol-4-phosphate 5-kinase'],LOC_Os09g23740,0.319359101,0.51094882,,-0.457511674,0.255465833,,-1.001827496,0.009492002,Down,-1.541354324,1.94E-05,Down,-1.272645502,0.000882039,Down
Os09g0403000,['not assigned.unknown'],LOC_Os09g23780,-0.025577867,0.964866106,,-0.525751885,0.137143724,,-0.33775493,0.38054681,,-1.103665964,0.000690613,Down,-0.439140081,0.220832792,
Os09g0403300,['misc.cytochrome P450'],LOC_Os09g23820,-3.796782921,5.33E-10,Down,-4.78286295,1.15E-13,Down,-4.454624094,1.49E-10,Down,-4.047659113,6.79E-12,Down,-4.771612541,7.44E-11,Down
Os09g0403967,['not assigned.unknown'],LOC_Os09g23894,2.024168007,2.01E-10,Up,1.71204782,6.08E-08,Up,1.222413241,0.000299923,Up,0.693919654,0.050393382,,1.684807204,1.52E-07,Up
Os09g0407050,['not assigned.unknown'],LOC_Os09g24190,-0.150029672,0.920607606,,0.392020066,0.712816059,,0.049926056,0.967357838,,0.440654397,0.668017952,,1.144329302,0.19065975,
Os09g0407300,['not assigned.unknown'],LOC_Os09g24210,-0.473419696,0.776314057,,-1.074542906,0.396397486,,-0.893839788,0.501708235,,-1.590133066,0.18291223,,-3.188306365,0.030442991,Down
Os09g0407600,['DNA.repair'],LOC_Os09g24220,-1.019024956,0.030951564,Down,-1.456206934,0.000542851,Down,-1.917790277,2.69E-05,Down,-1.396251492,0.000748596,Down,-0.011859091,0.982211026,
Os09g0407700,['not assigned.unknown'],LOC_Os09g24230,-0.262050248,0.51038018,,-0.339799011,0.294794822,,-0.284050969,0.406291719,,-0.034274135,0.930751739,,-0.053089594,0.885606782,
Os09g0407950,['not assigned.unknown'],LOC_Os09g24260,-0.074079757,0.869235478,,-0.222403704,0.491629077,,-0.61370569,0.028946259,,-0.753390293,0.00505982,,-0.417582395,0.142668458,
Os09g0408600,['TCA / org. transformation.TCA.pyruvate DH.E2'],LOC_Os09g24320,0.676627761,0.051349855,,1.933283552,1.38E-12,Up,1.74179063,4.23E-10,Up,1.839691529,1.43E-11,Up,2.233289567,1.98E-16,Up
Os09g0408900,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os09g24330,1.094921794,0.020495592,Up,1.914347153,1.23E-06,Up,1.614779117,9.53E-05,Up,1.465852848,0.000297209,Up,2.176279001,3.00E-08,Up
