Gene stable ID,Triticum aestivum gene stable ID
Os08g0169300,TraesCS2A02G441100
Os08g0169300,TraesCS2B02G460000
Os06g0166900,TraesCS7A02G129300
Os06g0166900,TraesCS7B02G029200
Os06g0166900,TraesCS7D02G128300
Os10g0575600,TraesCS1D02G197300
Os10g0575600,TraesCS1B02G208400
Os10g0575600,TraesCS1A02G193400
Os11g0194900,TraesCS4D02G096100
Os11g0194900,TraesCS4B02G099900
Os11g0194900,TraesCS4A02G221700
Os07g0209100,TraesCS3A02G113900
Os07g0209100,TraesCS3B02G133400
Os07g0209100,TraesCS3D02G116400
Os10g0566200,TraesCS7B02G114300
Os10g0566200,TraesCS7D02G209800
Os10g0566200,TraesCS7A02G207100
Os11g0636900,TraesCS4A02G165000
Os11g0636900,TraesCS4B02G145600
Os07g0211101,TraesCSU02G198600
Os05g0207700,TraesCS1B02G143700
Os05g0207700,TraesCS1D02G129100
Os05g0207700,TraesCS1A02G124700
Os04g0633900,TraesCS2B02G564700
Os04g0633900,TraesCS2A02G486200
Os04g0633900,TraesCS2D02G485700
Os04g0633900,TraesCS2B02G512900
Os04g0633900,TraesCS2D02G486200
Os04g0633900,TraesCS2D02G486700
Os04g0633900,TraesCS2B02G564500
Os08g0508100,TraesCS7B02G145600
Os08g0508100,TraesCS7D02G244400
Os08g0508100,TraesCS7A02G245900
Os09g0467400,TraesCS5B02G245100
Os09g0467400,TraesCS5D02G254300
Os09g0467400,TraesCS5A02G247800
Os04g0690400,TraesCS2D02G578500
Os04g0690400,TraesCS2A02G567800
Os04g0690400,TraesCS2B02G628800
Os05g0435400,TraesCS1A02G271800
Os05g0435400,TraesCS1B02G281700
Os05g0435400,TraesCS1D02G271900
Os10g0550200,TraesCS7B02G489600
Os11g0285000,TraesCS4B02G390800
Os11g0285000,TraesCS4B02G390900
Os05g0481600,TraesCS1B02G313200
Os05g0481600,TraesCS1D02G302300
Os05g0481600,TraesCS1A02G302900
Os05g0430800,TraesCS1B02G279800
Os05g0430800,TraesCS1A02G269300
Os05g0430800,TraesCS1D02G269400
Os05g0430200,TraesCS1D02G269100
Os05g0430200,TraesCS1A02G269000
Os05g0430200,TraesCS1B02G279500
Os07g0516300,TraesCS2B02G247900
Os07g0516300,TraesCS2A02G222500
Os07g0516300,TraesCS2D02G228500
Os09g0455200,TraesCS5B02G236100
Os09g0455200,TraesCS5A02G237600
Os09g0455200,TraesCS5D02G243900
Os10g0390500,TraesCS1A02G085600
Os10g0390500,TraesCS1B02G102700
Os10g0390500,TraesCS1D02G086700
Os05g0112750,TraesCS1D02G036800
Os05g0112750,TraesCS1A02G035300
Os05g0112750,TraesCS3D02G326500
Os05g0112750,TraesCS5B02G440100
Os05g0112750,TraesCS1B02G045100
Os11g0604900,TraesCS2B02G329400
Os11g0604900,TraesCS4A02G488600
Os11g0604900,TraesCS1B02G017500
Os11g0604900,TraesCS2D02G310900
Os07g0598300,TraesCS2D02G189600
Os05g0102200,TraesCS6B02G068200
Os07g0147700,TraesCS2A02G253000
Os07g0147700,TraesCS2D02G253600
Os07g0147700,TraesCS2B02G272700
Os11g0195100,TraesCS4B02G100000
Os11g0195100,TraesCS4A02G216200
Os11g0195100,TraesCS4D02G096200
Os08g0119800,TraesCS7B02G215000
Os08g0119800,TraesCS7D02G311300
Os08g0119800,TraesCS7A02G314100
Os06g0498800,TraesCS7B02G195200
Os06g0498800,TraesCS7A02G229400
Os06g0498800,TraesCS7D02G230000
Os05g0499800,TraesCS2D02G067100
Os05g0499800,TraesCS1B02G331500
Os05g0499800,TraesCS1D02G319100
Os05g0499800,TraesCS1B02G331600
Os05g0499800,TraesCS1A02G319300
Os05g0499800,TraesCS7A02G101200
Os05g0499800,TraesCS1D02G319000
Os05g0499800,TraesCS1A02G319200
Os05g0417600,TraesCS1A02G260700
Os05g0417600,TraesCS1D02G260700
Os05g0417600,TraesCS1B02G271300
Os07g0409200,TraesCS1D02G060000
Os07g0409200,TraesCS1B02G077300
Os07g0409200,TraesCS1A02G058900
Os08g0484700,TraesCS5D02G550500
Os08g0484700,TraesCS5B02G564200
Os08g0484700,TraesCS4A02G315300
Os09g0433000,TraesCS5A02G216900
Os09g0433000,TraesCS5B02G215800
Os09g0433000,TraesCS5D02G225000
Os05g0557900,TraesCS1B02G416800
Os05g0557900,TraesCS1D02G396700
Os05g0557900,TraesCS1A02G388700
Os05g0100900,TraesCS1A02G002100
Os05g0100900,TraesCS1B02G001000
Os05g0100900,TraesCS1D02G004100
Os05g0100900,TraesCS1A02G075200
Os05g0346400,TraesCS1D02G223700
Os05g0346400,TraesCS1A02G222000
Os05g0346400,TraesCS1B02G235200
Os06g0354500,TraesCS7A02G339100
Os06g0354500,TraesCS7D02G346400
Os06g0354500,TraesCS7B02G250400
Os07g0175600,TraesCS1B02G063600
Os07g0175600,TraesCS1A02G048700
Os07g0175600,TraesCS1D02G050000
Os07g0175600,TraesCS1B02G063800
Os05g0497700,TraesCS1B02G327500
Os05g0497700,TraesCS1A02G315600
Os05g0497700,TraesCS1D02G315800
Os05g0432700,TraesCS1B02G281000
Os05g0432700,TraesCS1A02G270700
Os09g0542800,TraesCS5A02G336900
Os09g0542800,TraesCS5D02G341600
Os09g0542800,TraesCS5B02G335900
Os09g0542800,TraesCSU02G272776
Os11g0432800,TraesCS2A02G377800
Os11g0432800,TraesCS2B02G394800
Os11g0432800,TraesCS2D02G374200
Os11g0276000,TraesCS4A02G233400
Os11g0276000,TraesCS4B02G082700
Os11g0276000,TraesCS4D02G080800
Os10g0572100,TraesCS1D02G194000
Os10g0572100,TraesCS1A02G189900
Os10g0572100,TraesCS1B02G192000
Os06g0494000,TraesCS7B02G196500
Os06g0494000,TraesCS7D02G231100
Os06g0494000,TraesCS7A02G231000
Os08g0500800,TraesCS7B02G149000
Os08g0500800,TraesCS7D02G241300
Os08g0500800,TraesCS7A02G242600
Os08g0500800,TraesCS7A02G239400
Os09g0375600,TraesCS5A02G187300
Os09g0375600,TraesCS5D02G203800
Os09g0375600,TraesCS5B02G196600
Os04g0643200,TraesCS2D02G521500
Os04g0643200,TraesCS2A02G520300
Os04g0643200,TraesCS2B02G549500
Os10g0509000,TraesCS1B02G200700
Os10g0509000,TraesCS1D02G178000
Os10g0509000,TraesCS1A02G179700
Os09g0345700,TraesCS5A02G186600
Os09g0345700,TraesCS5B02G185000
Os09g0345700,TraesCS5D02G191900
Os05g0209500,TraesCS3B02G163900
Os05g0209500,TraesCS3A02G140700
Os05g0209500,TraesCS3D02G146400
Os07g0668900,TraesCS2A02G117800
Os07g0668900,TraesCS2D02G117200
Os07g0668900,TraesCS2B02G137800
Os08g0433400,TraesCS2A02G552400
Os08g0433400,TraesCS2B02G583800
Os06g0318600,TraesCS7B02G191400
Os06g0318600,TraesCS7A02G228300
Os06g0318600,TraesCS7D02G226300
Os09g0119100,TraesCS5A02G162300
Os09g0119100,TraesCS5B02G159800
Os09g0119100,TraesCS5D02G166600
Os12g0161900,TraesCS5B02G124600
Os12g0161900,TraesCS5D02G132800
Os12g0161900,TraesCS5A02G125100
Os08g0487100,TraesCS7A02G181100
Os08g0487100,TraesCS7D02G182900
Os08g0487100,TraesCS7B02G086100
Os06g0683200,TraesCS7D02G439900
Os06g0683200,TraesCS7A02G450600
Os06g0683200,TraesCS7B02G350400
Os05g0519700,TraesCS1B02G352400
Os05g0519700,TraesCS1A02G340100
Os05g0519700,TraesCS1D02G342100
Os09g0306700,TraesCS5D02G184100
Os11g0150400,TraesCS5A02G130000
Os11g0150400,TraesCS5B02G129900
Os11g0150400,TraesCS5B02G130000
Os11g0150400,TraesCS5D02G137500
Os11g0150400,TraesCS5D02G137600
Os11g0150400,TraesCS5A02G130100
Os06g0127800,TraesCS4A02G430600
Os06g0127800,TraesCS7A02G059000
Os06g0127800,TraesCS7D02G053600
Os08g0500500,TraesCS7D02G240900
Os08g0500500,TraesCS7A02G242000
Os08g0500500,TraesCS7B02G149400
Os07g0265100,TraesCS5B02G123500
Os07g0265100,TraesCS5D02G131800
Os07g0265100,TraesCS5A02G123900
Os09g0515300,TraesCS5B02G300000
Os09g0515300,TraesCS5D02G307300
Os09g0515300,TraesCS5A02G301300
Os05g0414200,TraesCS2B02G042800
Os05g0414200,TraesCS2B02G042600
Os05g0414200,TraesCS7A02G399400
Os05g0414200,TraesCS7A02G399600
Os05g0235800,TraesCS1B02G146200
Os05g0235800,TraesCS1A02G129400
Os05g0235800,TraesCS1D02G125300
Os08g0155100,TraesCS7B02G201800
Os08g0155100,TraesCS7D02G296900
Os08g0155100,TraesCS7A02G301500
Os10g0464400,TraesCS1D02G144800
Os10g0464400,TraesCS1A02G146600
Os10g0464400,TraesCS1B02G164900
Os07g0661600,TraesCS2A02G126800
Os07g0661600,TraesCS2B02G148700
Os07g0661600,TraesCS2D02G129300
Os05g0301500,TraesCS4D02G318900
Os05g0301500,TraesCS5A02G494600
Os05g0301500,TraesCS4B02G322500
Os06g0638200,TraesCS7D02G514400
Os06g0638200,TraesCS7A02G525400
Os06g0638200,TraesCS7B02G443200
Os08g0551366,TraesCS7A02G274400
Os08g0551366,TraesCS7D02G274000
Os08g0551366,TraesCS7D02G274100
Os08g0551366,TraesCS7D02G273800
Os08g0551366,TraesCS7B02G172100
Os08g0551366,TraesCS7A02G274200
Os08g0551366,TraesCS7B02G171600
Os08g0551366,TraesCS7D02G273900
Os08g0551366,TraesCS7B02G171900
Os08g0551366,TraesCS7A02G273800
Os08g0551366,TraesCS7B02G171700
Os08g0551366,TraesCS7A02G274300
Os08g0551366,TraesCS7D02G273700
Os08g0551366,TraesCS7A02G274000
Os08g0551366,TraesCS7A02G273900
Os08g0551366,TraesCS7A02G274100
Os08g0551366,TraesCS7B02G172000
Os08g0499100,TraesCS7A02G240600
Os08g0499100,TraesCS7B02G136200
Os08g0499100,TraesCS7D02G239600
Os08g0157900,TraesCS7B02G187600
Os08g0157900,TraesCS7A02G299600
Os08g0157900,TraesCS7D02G295100
Os05g0377000,TraesCS1D02G238200
Os05g0377000,TraesCS1B02G249700
Os05g0377000,TraesCS1A02G233700
Os10g0516400,TraesCS1A02G176800
Os10g0516400,TraesCS1D02G162300
Os10g0516400,TraesCS1B02G203400
Os08g0484200,TraesCS6D02G113000
Os08g0484200,TraesCS6B02G151000
Os08g0484200,TraesCS6A02G122800
Os07g0565600,TraesCS2D02G208600
Os07g0565600,TraesCS2B02G229400
Os07g0565600,TraesCS2A02G202300
Os06g0488600,TraesCS7B02G130000
Os06g0488600,TraesCS7D02G231800
Os06g0488600,TraesCS7A02G231600
Os05g0365000,TraesCS1B02G244300
Os05g0365000,TraesCS1D02G232200
Os05g0365000,TraesCS1A02G229800
Os12g0503000,TraesCS7D02G466800
Os12g0503000,TraesCS7A02G479600
Os12g0503000,TraesCS7D02G466900
Os12g0503000,TraesCS7B02G382000
Os12g0503000,TraesCS7A02G479700
Os12g0438400,TraesCS7B02G264600
Os12g0438400,TraesCS7D02G359800
Os12g0438400,TraesCS7A02G363300
Os10g0542800,TraesCS1A02G203400
Os10g0542800,TraesCS1D02G206900
Os10g0542800,TraesCS1B02G217500
Os11g0206200,TraesCS4D02G100800
Os11g0206200,TraesCS4B02G103900
Os08g0332700,TraesCS7A02G326600
Os08g0332700,TraesCS7B02G227200
Os08g0332700,TraesCS7D02G323400
Os08g0500700,TraesCS5A02G260600
Os08g0500700,TraesCS5B02G258900
Os08g0500700,TraesCS7A02G242200
Os08g0500700,TraesCS7D02G241100
Os08g0500700,TraesCS7B02G149200
Os08g0500700,TraesCS5D02G268000
Os11g0170200,TraesCS4D02G108000
Os11g0170200,TraesCS4B02G110200
Os11g0170200,TraesCS4A02G206700
Os06g0111800,TraesCS4A02G456300
Os06g0111800,TraesCS7D02G029700
Os06g0111800,TraesCS7A02G033100
Os12g0106300,TraesCS5A02G152100
Os12g0106300,TraesCS5B02G150700
Os12g0106300,TraesCS5D02G157300
Os10g0489900,TraesCS1B02G183800
Os10g0489900,TraesCS1D02G173500
Os10g0489900,TraesCS1A02G167400
Os06g0166000,TraesCS7D02G126300
Os06g0166000,TraesCS7A02G127700
Os06g0166000,TraesCS7B02G027400
Os06g0166000,TraesCS7D02G126100
Os06g0166000,TraesCS7B02G027700
Os06g0166000,TraesCS7D02G126400
Os06g0166000,TraesCS7A02G127800
Os06g0166000,TraesCS7B02G027600
Os12g0516800,TraesCS5B02G098100
Os12g0516800,TraesCS5A02G091400
Os12g0516800,TraesCS5D02G103500
Os05g0596600,TraesCS1B02G479800
Os05g0596600,TraesCS1A02G445000
Os05g0596600,TraesCS1D02G453100
Os05g0127200,TraesCS1A02G069300
Os05g0127200,TraesCS1D02G071800
Os05g0188300,TraesCS2D02G009800
Os05g0188300,TraesCS2B02G101500
Os05g0188300,TraesCS1A02G075900
Os05g0188300,TraesCS1D02G078300
Os05g0188300,TraesCS2A02G009000
Os05g0188300,TraesCS1B02G094400
Os10g0548100,TraesCS1B02G221300
Os10g0548100,TraesCS1A02G207600
Os10g0548100,TraesCS1D02G210900
Os10g0469700,TraesCSU02G207200
Os10g0469700,TraesCS6A02G028300
Os10g0469700,TraesCS1A02G150100
Os10g0469700,TraesCS6B02G039000
Os10g0469700,TraesCSU02G220100
Os10g0469700,TraesCSU02G212700
Os10g0469700,TraesCSU02G254700
Os10g0469700,TraesCS6A02G028500
Os10g0469700,TraesCSU02G080000
Os07g0583600,TraesCS2D02G198200
Os07g0583600,TraesCS2B02G217500
Os07g0583600,TraesCS2A02G189600
Os10g0512800,TraesCS1D02G176100
Os10g0512800,TraesCS1A02G177600
Os10g0512800,TraesCS1B02G202600
Os09g0259200,TraesCS3D02G227000
Os11g0493100,TraesCS7B02G056800
Os08g0135900,TraesCS7D02G305300
Os08g0135900,TraesCS7B02G208700
Os08g0135900,TraesCS7A02G308600
Os08g0460700,TraesCS5D02G214500
Os08g0460700,TraesCS5B02G207000
Os08g0460700,TraesCS5A02G208400
Os08g0460700,TraesCS5B02G206600
Os08g0460700,TraesCS5A02G208500
Os08g0460700,TraesCS5B02G206400
Os08g0460700,TraesCS5D02G214700
Os06g0494400,TraesCS7B02G196300
Os06g0494400,TraesCS7D02G230900
Os06g0494400,TraesCS7A02G230500
Os12g0511300,TraesCS5D02G114600
Os12g0511300,TraesCS5A02G102800
Os12g0511300,TraesCS5B02G107100
Os10g0555200,TraesCS1A02G211600
Os10g0555200,TraesCS1D02G214800
Os10g0555200,TraesCS1B02G225400
Os07g0659800,TraesCS2D02G131700
Os07g0659800,TraesCS2A02G129000
Os07g0659800,TraesCS2B02G151100
Os07g0659800,TraesCS1A02G371400
Os06g0308000,TraesCS7B02G129300
Os06g0308000,TraesCS7A02G222800
Os06g0308000,TraesCS7D02G224400
Os11g0634200,TraesCS4B02G075200
Os11g0634200,TraesCS4D02G073900
Os11g0634200,TraesCS4A02G239800
Os05g0121400,TraesCS1D02G055600
Os05g0121400,TraesCS1B02G071700
Os05g0121400,TraesCS1A02G054900
Os12g0580600,TraesCS5B02G078900
Os12g0580600,TraesCS5A02G072800
Os12g0580600,TraesCS5D02G085600
Os12g0106100,TraesCS5D02G157500
Os12g0106100,TraesCS5A02G152300
Os12g0106100,TraesCS5B02G150900
Os07g0511500,TraesCS2A02G224300
Os07g0511500,TraesCS1B02G074500
Os07g0511500,TraesCS2D02G230600
Os07g0511500,TraesCS2B02G274500
Os12g0560300,TraesCS5B02G095200
Os12g0560300,TraesCS5D02G101300
Os12g0560300,TraesCS5A02G089200
Os12g0158800,TraesCS5B02G125100
Os12g0158800,TraesCS5A02G125900
Os12g0158800,TraesCS5D02G133600
Os09g0410125,TraesCS5A02G207000
Os09g0410125,TraesCS5D02G213200
Os09g0410125,TraesCS5B02G205400
Os06g0304500,TraesCS7A02G219200
Os06g0304500,TraesCS7B02G128100
Os06g0304500,TraesCS7D02G222900
Os11g0684000,TraesCS5A02G087100
Os11g0684000,TraesCS5D02G099100
Os11g0684000,TraesCS5B02G093000
Os08g0562200,TraesCSU02G135000
Os08g0562200,TraesCS7B02G196900
Os08g0562200,TraesCS7D02G283800
Os07g0584200,TraesCS2B02G216500
Os07g0584200,TraesCS2A02G190500
Os07g0584200,TraesCS2D02G197400
Os05g0595100,TraesCS1B02G478400
Os05g0595100,TraesCS1A02G443900
Os05g0595100,TraesCS1D02G451900
Os08g0524000,TraesCS7A02G193200
Os08g0524000,TraesCS7D02G253800
Os08g0524000,TraesCS7D02G194500
Os08g0524000,TraesCS7B02G098500
Os08g0524000,TraesCS4A02G461200
Os08g0524000,TraesCS7A02G255400
Os08g0524000,TraesCS7B02G151700
Os08g0113000,TraesCS5B02G311800
Os08g0113000,TraesCS1B02G316900
Os10g0506100,TraesCS1D02G163600
Os07g0235200,TraesCS4B02G001100
Os07g0235200,TraesCS6D02G055500
Os07g0235200,TraesCS6B02G072300
Os07g0235200,TraesCS4A02G312400
Os07g0235200,TraesCS4D02G001800
Os07g0235200,TraesCS6A02G053800
Os04g0654700,TraesCS2A02G504600
Os04g0654700,TraesCS2D02G505300
Os11g0705900,TraesCS4B02G141300
Os11g0705900,TraesCS4A02G176400
Os11g0705900,TraesCS4D02G136400
Os11g0705900,TraesCS4B02G141400
Os11g0705900,TraesCS4A02G176300
Os11g0705900,TraesCS4D02G136300
Os07g0603800,TraesCS2A02G175600
Os07g0603800,TraesCS2D02G182900
Os06g0289200,TraesCS7B02G123100
Os06g0289200,TraesCS7D02G217800
Os06g0289200,TraesCS7A02G216000
Os07g0688200,TraesCS2A02G097200
Os07g0688200,TraesCS2D02G096000
Os07g0688200,TraesCS2B02G112600
Os07g0171200,TraesCS6D02G278300
Os07g0171200,TraesCS6B02G328000
Os07g0171200,TraesCS6A02G298500
Os05g0471350,TraesCS1A02G296500
Os05g0471350,TraesCS1D02G294800
Os05g0471350,TraesCS1B02G305600
Os06g0131100,TraesCS4A02G421400
Os06g0131100,TraesCS3A02G344500
Os06g0131100,TraesCS7D02G062000
Os06g0131100,TraesCS3D02G338000
Os06g0131100,TraesCS7A02G067900
Os06g0131100,TraesCS3B02G376400
Os10g0521500,TraesCS1B02G196900
Os10g0521500,TraesCS1D02G187200
Os10g0521500,TraesCS1A02G189200
Os09g0338400,TraesCS5D02G191100
Os09g0338400,TraesCS5A02G186000
Os09g0338400,TraesCS5B02G184100
Os07g0162600,TraesCS7B02G322700
Os07g0162600,TraesCS7D02G414500
Os07g0162600,TraesCS7A02G422300
Os08g0270200,TraesCS7B02G012500
Os08g0270200,TraesCS7D02G110500
Os08g0270200,TraesCS7A02G116100
Os09g0487500,TraesCS5B02G263600
Os09g0487500,TraesCS5D02G271800
Os09g0487500,TraesCS5A02G264300
Os07g0202300,TraesCS3A02G321600
Os07g0202300,TraesCS2D02G560900
Os07g0202300,TraesCS3B02G409900
Os07g0202300,TraesCS1D02G158700
Os07g0202300,TraesCS1D02G332500
Os07g0202300,TraesCS1A02G330100
Os07g0202300,TraesCS2B02G590800
Os07g0202300,TraesCS2A02G593800
Os07g0202300,TraesCS1B02G178500
Os07g0202300,TraesCS1B02G343700
Os07g0202300,TraesCS5A02G366300
Os07g0202300,TraesCS1A02G161900
Os05g0205000,TraesCS5B02G342100
Os05g0205000,TraesCS5A02G342900
Os05g0205000,TraesCS5D02G347600
Os05g0205000,TraesCS7A02G553000
Os05g0205000,TraesCS7D02G539500
Os05g0205000,TraesCS7B02G476700
Os11g0550800,TraesCS7B02G164300
Os11g0550800,TraesCS7D02G267000
Os11g0550800,TraesCS7A02G267900
Os06g0238300,TraesCS7A02G195000
Os06g0238300,TraesCS7D02G196600
Os06g0238300,TraesCS7B02G100700
Os06g0198600,TraesCS7A02G161100
Os06g0198600,TraesCS7D02G162400
Os06g0198600,TraesCS7B02G066100
Os06g0129400,TraesCS7D02G058400
Os06g0129400,TraesCS4A02G425300
Os06g0129400,TraesCS7A02G063700
Os12g0557800,TraesCS5D02G101400
Os12g0557800,TraesCS5A02G089300
Os12g0557800,TraesCS5B02G095300
Os12g0581900,TraesCS5B02G078100
Os12g0581900,TraesCS5A02G071900
Os12g0581900,TraesCS5D02G084600
Os06g0643700,TraesCS7B02G434400
Os06g0643700,TraesCS7A02G518300
Os06g0643700,TraesCS7D02G508200
Os12g0563600,TraesCS5B02G092500
Os12g0563600,TraesCS5A02G086600
Os12g0563600,TraesCS5D02G100100
Os06g0185500,TraesCS6B02G017400
Os06g0185500,TraesCS7B02G054000
Os06g0185500,TraesCS7A02G150000
Os06g0185500,TraesCS7D02G151400
Os06g0185500,TraesCS7D02G151800
Os06g0593200,TraesCS7A02G370100
Os06g0593200,TraesCS7B02G258400
Os06g0593200,TraesCS7D02G353000
Os09g0299200,TraesCS5B02G176300
Os09g0299200,TraesCS5D02G183100
Os09g0299200,TraesCS5A02G178600
Os10g0393100,TraesCS7D02G279200
Os10g0393100,TraesCS7B02G181000
Os10g0393100,TraesCS7A02G280600
Os06g0687450,TraesCS7B02G342700
Os06g0687450,TraesCS3A02G475800
Os06g0687450,TraesCS7D02G433000
Os06g0687450,TraesCS7A02G444200
Os11g0139900,TraesCS5D02G218000
Os11g0139900,TraesCS5B02G209700
Os11g0139900,TraesCS5A02G214000
Os08g0558000,TraesCS7D02G278500
Os08g0558000,TraesCS7A02G278700
Os08g0558000,TraesCS7B02G176600
Os08g0540500,TraesCS7B02G165400
Os08g0540500,TraesCS7D02G267900
Os08g0540500,TraesCS7A02G266900
Os08g0540500,TraesCS7B02G165600
Os08g0540500,TraesCS7A02G266800
Os08g0540500,TraesCS7D02G268000
Os09g0542200,TraesCS5A02G335600
Os09g0542200,TraesCS5D02G340400
Os09g0542200,TraesCS5B02G334900
Os06g0320000,TraesCS7B02G192000
Os06g0320000,TraesCS7A02G227500
Os06g0320000,TraesCS7D02G226900
Os08g0556200,TraesCS7A02G276900
Os08g0556200,TraesCS7B02G174600
Os08g0556200,TraesCS7D02G276900
Os08g0556200,TraesCS1A02G044600
Os08g0556200,TraesCS1D02G045200
Os08g0556200,TraesCS1B02G057900
Os05g0420200,TraesCS1D02G263100
Os05g0420200,TraesCS1B02G273600
Os05g0420200,TraesCS1A02G263000
Os10g0512700,TraesCS1A02G177700
Os10g0512700,TraesCS1B02G202500
Os10g0512700,TraesCS1D02G176200
Os10g0130800,TraesCS1D02G007153
Os10g0130800,TraesCS1B02G051200
Os08g0558800,TraesCS7D02G278500
Os08g0558800,TraesCS7A02G278700
Os08g0558800,TraesCS7B02G176600
Os05g0573500,TraesCS1A02G411700
Os05g0573500,TraesCS1B02G442000
Os05g0573500,TraesCS1D02G419500
Os06g0125000,TraesCS4A02G447300
Os06g0125000,TraesCS7A02G039200
Os06g0125000,TraesCS4A02G448600
Os06g0125000,TraesCS4A02G454400
Os06g0125000,TraesCS4A02G447700
Os06g0125000,TraesCS4A02G449100
Os06g0125000,TraesCS7A02G039100
Os06g0125000,TraesCS7A02G038900
Os06g0125000,TraesCS7A02G040000
Os06g0125000,TraesCS4A02G447900
Os06g0125000,TraesCS7A02G039600
Os06g0125000,TraesCS4A02G448500
Os06g0125000,TraesCS4A02G471100
Os06g0125000,TraesCS7D02G035900
Os06g0125000,TraesCS4A02G448800
Os06g0125000,TraesCS7A02G034600
Os06g0125000,TraesCS7D02G035000
Os06g0125000,TraesCS7A02G039700
Os06g0125000,TraesCS4A02G448300
Os06g0125000,TraesCS4A02G448700
Os06g0125000,TraesCS4A02G448000
Os06g0125000,TraesCS7A02G034616
Os06g0125000,TraesCS4A02G448400
Os06g0125000,TraesCS4A02G447600
Os06g0125000,TraesCS4A02G449300
Os06g0125000,TraesCS7A02G039900
Os06g0125000,TraesCS7D02G031000
Os06g0125000,TraesCS4A02G447400
Os06g0125000,TraesCS4A02G447500
Os06g0125000,TraesCS7A02G039300
Os06g0125000,TraesCS4A02G447200
Os06g0125000,TraesCS7D02G035500
Os06g0125000,TraesCS7A02G038800
Os06g0125000,TraesCS7D02G035400
Os06g0125000,TraesCS4A02G449200
Os06g0125000,TraesCS7A02G039500
Os06g0125000,TraesCS7D02G035300
Os06g0125000,TraesCS4A02G448900
Os06g0125000,TraesCS7A02G039800
Os06g0125000,TraesCS7D02G018300
Os06g0125000,TraesCS7A02G039400
Os10g0361900,TraesCS2A02G592100
Os10g0361900,TraesCS2B02G591800
Os10g0361900,TraesCS2A02G592200
Os10g0361900,TraesCS2A02G592300
Os10g0361900,TraesCS2A02G592400
Os10g0361900,TraesCS2D02G562100
Os10g0361900,TraesCS2D02G562200
Os06g0135900,TraesCS3B02G607200
Os06g0135900,TraesCS3A02G538700
Os06g0135900,TraesCS3D02G542100
Os06g0581300,TraesCS7D02G357200
Os06g0581300,TraesCS7A02G365200
Os06g0581300,TraesCS7B02G262100
Os09g0436900,TraesCS5D02G222700
Os09g0436900,TraesCS5A02G211100
Os09g0436900,TraesCS5B02G213300
Os09g0436900,TraesCS5B02G212700
Os06g0116800,TraesCS7A02G051000
Os06g0116800,TraesCS7D02G045900
Os12g0170700,TraesCS4D02G264300
Os12g0170700,TraesCS4B02G264300
Os12g0170700,TraesCS4A02G043600
Os10g0542400,TraesCS1D02G206700
Os10g0542400,TraesCS1B02G217200
Os10g0542400,TraesCS1A02G203200
Os07g0669100,TraesCS2A02G117300
Os07g0669100,TraesCS2B02G137300
Os07g0669100,TraesCS2D02G117900
Os09g0115900,TraesCS5D02G166700
Os09g0115900,TraesCS5B02G159700
Os09g0115900,TraesCS5A02G162200
Os05g0224800,TraesCS4A02G102700
Os05g0224800,TraesCS4B02G201800
Os05g0224800,TraesCS4D02G202600
Os10g0492400,TraesCS1D02G175100
Os08g0298700,TraesCS3D02G012100
Os08g0298700,TraesCS3D02G012700
Os08g0298700,TraesCS4A02G388600
Os08g0298700,TraesCSU02G044700
Os08g0298700,TraesCS3D02G012200
Os08g0298700,TraesCS7A02G389300
Os08g0298700,TraesCS3A02G014000
Os08g0298700,TraesCS3A02G014900
Os08g0298700,TraesCS3A02G014100
Os08g0298700,TraesCS7D02G084700
Os08g0298700,TraesCS3B02G016000
Os08g0298700,TraesCS3B02G016500
Os08g0298700,TraesCS3A02G013800
Os08g0298700,TraesCS7A02G089400
Os08g0298700,TraesCS3A02G014800
Os08g0298700,TraesCS7D02G385300
Os08g0298700,TraesCS7B02G291100
Os07g0134400,TraesCS5B02G370200
Os07g0134400,TraesCS5D02G376500
Os07g0134400,TraesCS5A02G367600
Os08g0207600,TraesCS7B02G199400
Os08g0207600,TraesCS7A02G287000
Os08g0207600,TraesCS7D02G283500
Os12g0274700,TraesCS5D02G169600
Os12g0274700,TraesCS2A02G067200
Os12g0274700,TraesCS2A02G066900
Os12g0274700,TraesCS2B02G079300
Os12g0274700,TraesCS2B02G079400
Os12g0274700,TraesCS2A02G066700
Os12g0274700,TraesCS2A02G067100
Os12g0274700,TraesCS2D02G065400
Os12g0274700,TraesCS2B02G078900
Os12g0274700,TraesCS2A02G066800
Os12g0274700,TraesCS5D02G169900
Os12g0274700,TraesCS2A02G067000
Os12g0274700,TraesCS2B02G079200
Os12g0274700,TraesCS2D02G065200
Os12g0274700,TraesCS2D02G065600
Os12g0274700,TraesCS2B02G079100
Os12g0274700,TraesCS2B02G079500
Os12g0274700,TraesCS2A02G067300
Os12g0274700,TraesCS5B02G162800
Os12g0274700,TraesCS2D02G065300
Os12g0274700,TraesCS2D02G065500
Os12g0274700,TraesCS5B02G162600
Os12g0274700,TraesCS5A02G165700
Os12g0274700,TraesCS2D02G065100
Os12g0274700,TraesCS5A02G165400
Os07g0636100,TraesCS4D02G163600
Os07g0636100,TraesCS4B02G159600
Os07g0636100,TraesCS4A02G138100
Os05g0361900,TraesCS5D02G536100
Os05g0361900,TraesCS5B02G549200
Os05g0361900,TraesCS4A02G339600
Os10g0553600,TraesCS1B02G224500
Os10g0553600,TraesCS1D02G213800
